delivery_date,mtu,q0.025,q0.250,q0.500,q0.750,q0.975,y_true
2026-09-18,49,37.10891857088247,91.99573557861775,107.2885218754665,125.11642198676252,175.88011136762134,14.62
2026-09-18,50,25.51967188319045,75.13104439517721,90.21800855841288,108.84523484118512,161.77317866826343,5.82
2026-09-18,51,12.689297727753484,64.92336875549859,81.73312476238199,102.36906232012916,154.0709783989147,3.52
2026-09-18,52,4.25497336849957,54.278924187599806,71.67985990538686,93.71880374590086,147.732725581032,1.08
2026-09-18,53,5.339330762654889,53.94476988786391,70.92342765384036,92.63233221833224,147.25890913505674,0.5
2026-09-18,54,-3.781925063799413,42.105776370564776,59.51303826515377,82.47189641800799,139.20837091314047,0.04
2026-09-18,55,-12.821824338854192,32.65359904650858,50.722524313372055,74.74485991557134,131.46228635703244,0.01
2026-09-18,56,-9.776645130278231,32.77783599047209,50.266281000399225,74.09956158428737,133.4973137533245,0.0
2026-09-18,57,-0.8395582204815994,40.724995390364974,57.403567539711695,80.27530121592295,140.94292473004887,0.0
2026-09-18,58,18.66780956780231,61.02523168850241,75.41702052132445,94.59608094623582,152.06288736190214,0.0
2026-09-18,59,19.50571440298247,63.76031423129367,78.58259275934576,98.01478395813218,154.93635151933518,0.0
2026-09-18,60,4.694286820254362,54.20142028708465,72.90399817396445,97.23263840418252,157.19714879194635,0.01
2026-09-18,61,-2.6857702457701507,42.50680842108171,60.83295277914826,85.50203640008529,147.15457572314077,0.07
2026-09-18,62,5.539207123196988,53.38658312327454,70.68634386983288,93.11830503191987,150.08511005117788,1.94
2026-09-18,63,17.344761212040837,71.66451799403339,89.06959788913043,110.24135357094328,163.13030202242982,4.15
2026-09-18,64,34.22389520094755,90.29814531004465,107.0970096548354,127.07968994576464,181.1614192311316,5.97
2026-09-18,65,14.41969094914117,62.78068780002767,79.47906573600666,100.919754866181,157.95131683294642,3.88
2026-09-18,66,48.25985885748146,98.53205109173538,112.9420260807629,130.62216184427706,187.97452311341056,9.28
2026-09-18,67,70.38418397783647,132.45159214897336,146.5299805062623,161.05600790291294,209.13599815265428,48.23
2026-09-18,68,84.40373324801054,149.1597391533863,162.20143721480244,174.55097807881873,219.88852280665515,61.63
2026-09-18,69,75.60394716684067,132.24429746330668,144.70899040342908,157.99137177439792,208.79774894352263,30.0
2026-09-18,70,89.13803027025175,150.3144530753918,162.1294067764763,173.40906142176624,220.3597882687017,67.3
2026-09-18,71,94.93450859754292,161.57121776724765,174.00900633240045,185.04756184006948,229.19609664220863,129.39
2026-09-18,72,108.59924576768664,181.18556957253216,193.69096306026137,203.56454592408272,244.83473955748008,164.97
2026-09-18,73,92.7219274406,157.75923168789518,170.61301423946728,182.70513055427256,229.8427319770632,149.46
2026-09-18,74,121.89778057885242,188.95819061669985,198.69786176415047,205.56548006223915,248.001326844029,172.5
2026-09-18,75,123.66890688107718,197.04090932714385,208.0436969288073,215.458504925972,255.0611440510636,191.15
2026-09-18,76,137.68140458647468,212.297986059929,221.75927706570727,226.52107671718807,263.3219222369545,207.29
2026-09-18,77,123.8569286153942,199.66425878500684,212.07876530400088,221.22741815082293,263.19089446219976,189.3
2026-09-18,78,133.7105057973614,208.67280718883,219.00676874620189,225.06810216287977,263.44267207064075,186.45
2026-09-18,79,142.34898471434883,223.91050982778543,234.7845744113569,240.2267893138977,274.9518878823207,189.82
2026-09-18,80,147.4219493771157,231.6653966525718,241.68189796061992,245.11285498525208,274.6750157839865,205.31
2026-09-18,81,154.7997570058102,229.10794036050493,236.3085597222564,237.6593426792708,271.9928534771231,200.57
2026-09-18,82,140.26919311512745,217.0529974391148,226.18982522734947,229.91390946790472,263.4596337561593,198.19
2026-09-18,83,144.59579857140744,217.14420066325152,225.2355529160256,228.3468788183107,264.9482931552825,191.41
2026-09-18,84,136.73795467563002,210.42506079850625,219.3947855950356,223.56007592689605,259.34005166234533,189.78
2026-09-18,85,132.71955593185663,210.4955802391083,220.6347660039808,225.65906503237017,259.1730136021208,189.0
2026-09-18,86,126.44687057876564,200.86325835208672,210.9529310464294,216.63775106291587,252.23795766446176,184.75
2026-09-18,87,123.0799627177902,195.82032620602536,205.96765503434847,212.1147837471032,248.99575635901067,174.98
2026-09-18,88,116.19751808784125,185.56162893390191,195.88167924659945,203.0522671159333,242.7002809520449,164.99
2026-09-18,89,115.23835438562686,187.6319014820957,198.58425284512623,206.0336847621956,243.790515980844,172.86
2026-09-18,90,107.78823982309216,177.92262973185518,189.3268203207522,197.97543016244384,237.9073747419989,169.16
2026-09-18,91,108.77698696687376,178.88834538063708,190.20711408508748,198.73474595366395,238.70833039715424,164.99
2026-09-18,92,103.30552629503636,172.1729380306779,183.8190600375092,193.1166821750841,234.1168373761444,145.72
2026-09-18,93,106.1084869878526,175.20040097468228,186.60486478853096,195.48827614332987,236.2222892104276,157.35
