delivery_date,mtu,q0.025,q0.250,q0.500,q0.750,q0.975,y_true
2026-09-19,65,-59.919107221721866,-33.571256243269225,-24.50818095786313,-18.297695288061718,-7.991194155878938,-0.1
2026-09-19,66,-57.431710333006905,-33.282151144027395,-24.892417093897738,-18.996396204528345,-8.427374669414755,-0.07
2026-09-19,67,-54.88859319533063,-29.93723560099302,-22.050998516369987,-17.063525137045954,-5.771435370951567,-0.01
2026-09-19,68,-49.139539921451,-23.67680379804833,-16.401921368334964,-12.348728914165449,-0.1008901927661547,0.0
2026-09-19,69,-51.76006869498717,-25.130257655572244,-17.142178052124624,-12.431077937840907,-0.6899297918574678,0.0
2026-09-19,70,-41.07578590563771,-16.455011965530524,-9.900762880816218,-6.525810983061834,6.644874905396583,0.0
2026-09-19,71,-6.124999437237712,15.9624006586506,22.792008632455826,27.79161227273961,42.46255095759172,8.2
2026-09-19,72,35.937280029990696,55.07244392913606,61.48595598305358,67.3413602372315,84.43514593433848,25.0
2026-09-19,73,4.812491751871029,29.778234644241135,38.19691670105853,44.83500046998532,59.49815699140883,30.0
2026-09-19,74,47.946354136120725,69.02227415916974,76.51137321093985,83.54661826646566,100.9263873920583,51.74
2026-09-19,75,73.59293629661965,95.39659867925197,102.83314919641684,109.9722250058616,129.16787650234704,79.66
2026-09-19,76,94.44776523748322,119.10363621213436,127.0872433739999,134.52508042150063,155.1720613688464,100.43
2026-09-19,77,76.50841297585669,100.06100539150437,107.46543387396484,114.11305826828747,133.86537420897983,99.98
2026-09-19,78,88.33824660299953,114.24655495216844,122.32034307104183,129.44632680800774,149.88036823171302,119.52
2026-09-19,79,103.43926224476022,127.18863724458777,135.0094137964946,142.60117367033055,163.77077783606455,129.37
2026-09-19,80,115.11798481033998,138.96449001186647,147.0941584929012,155.27618192354154,176.96001655057051,134.25
2026-09-19,81,98.62406871259944,125.51469983127885,134.65178593970825,143.18217179665763,163.61308360091465,133.07
2026-09-19,82,95.17559934520747,119.06913149021712,127.82382448978927,136.59189263612876,156.51733006238604,119.19
2026-09-19,83,91.22647087217209,111.1373293678348,118.8189629781756,127.10183013250592,146.8479529716469,107.0
2026-09-19,84,88.57640416561034,109.73556881976344,117.18289468288528,124.74113173954784,144.75306947108697,99.94
2026-09-19,85,90.26005638621302,109.91545225429024,117.91141915639083,126.70225087431852,146.0848882600368,101.57
2026-09-19,86,76.44118477480734,95.84848441764838,103.80359279046684,112.39897778753482,130.88700993398416,99.95
2026-09-19,87,65.54133727069797,87.72772662891862,95.72678277606916,103.4457799478686,121.75514950331502,91.05
2026-09-19,88,59.94145806812816,80.67503179489269,88.06241683622531,95.226390200549,113.38226452830388,67.32
2026-09-19,89,73.93450340633026,93.02265415766836,100.29283012836838,107.95734823639742,126.77116924638774,88.87
2026-09-19,90,61.10195447167244,83.04797670901604,90.95635898263504,98.54621886282234,116.59850282537708,86.21
2026-09-19,91,56.3864245212198,76.51925896179534,84.06628003539514,91.57416348833672,109.257600120035,83.64
2026-09-19,92,45.74511400116939,68.10727717423242,75.76556343121513,82.65116727869041,100.00984077001438,75.7
2026-09-19,93,46.338167944370106,73.04132130326869,81.35562493663627,87.97786771622538,105.70715140640962,85.0
2026-09-19,94,41.28906796159856,65.39949981580497,73.72475527794917,81.01210130887986,97.89929185289776,80.0
2026-09-19,95,37.98998520318505,64.35276137727355,73.25551197563676,80.69259273049428,97.35306802883382,77.65
2026-09-19,96,30.531312114166106,59.37529277484812,68.15631841069663,74.61392676135726,91.38816736065466,70.82
2026-09-20,1,50.80713548279097,78.81065802974017,87.41084163543778,94.71203255681091,114.85524337047687,
2026-09-20,2,45.32319477425082,72.21776313673587,80.94123571401937,88.53122676637129,108.31067603494893,
2026-09-20,3,35.51373297793157,64.59118159311772,73.49911552783982,80.79842635421994,100.40557355344333,
2026-09-20,4,26.043216519764158,54.10449039696689,62.71314913172233,69.62305954414472,88.48177327663271,
2026-09-20,5,37.734283055358105,65.61687517027659,74.25925862130863,81.43477456605731,100.89864675904016,
2026-09-20,6,29.901678449338945,58.33813468738827,66.8651902213098,73.65270037070034,92.7215703498633,
2026-09-20,7,26.241238065603497,53.684883002302534,62.36433897801308,69.48969975279728,88.31684999934956,
2026-09-20,8,20.549617158099565,47.91041562550436,56.72304132808087,63.961658415203765,82.54031086348948,
2026-09-20,9,25.715798910265534,54.39647543303851,63.251224061418085,70.39185474743935,89.415952005305,
2026-09-20,10,18.43233834950852,47.60994198068321,56.08112338438927,62.473107147634146,81.00533932810106,
2026-09-20,11,18.358258140985846,46.29780362577569,55.0228246672757,61.99764041017183,80.4915499506335,
2026-09-20,12,14.262089412523544,42.122188103360415,50.827404422638196,57.72363474709165,75.98512320763655,
2026-09-20,13,19.57907564228519,47.05762127792654,55.7913020047197,62.88140955373523,81.38830378302183,
2026-09-20,14,14.588286542599583,42.27838167685395,50.93339055495704,57.79458279779529,76.03071852731622,
2026-09-20,15,13.587435552612568,40.4894732056082,49.059397035453586,55.92730883500934,73.97990727706403,
2026-09-20,16,10.68904509686724,38.07598866229066,46.80971092642782,53.775492768506844,71.80660588820322,
2026-09-20,17,13.448614699844917,40.974809218273194,50.12462957948758,57.69788429465407,76.07416544457638,
2026-09-20,18,12.398837857499146,41.038330047895094,49.95114138587259,56.97020490153081,75.31868607635435,
2026-09-20,19,15.118718796449812,42.21524149898,51.347075426276334,58.99934555296857,77.40402139305758,
2026-09-20,20,14.60356068938433,42.39767378773172,51.60515330360002,59.22971578242499,77.72372915358483,
2026-09-20,21,10.888991002657981,40.323117723147085,49.226589152157686,56.06425981814649,74.42392516212055,
2026-09-20,22,11.016632496253408,40.72011681455916,49.84233893131294,56.94278211630071,75.43798582741428,
2026-09-20,23,6.276200028749081,37.45676299821339,46.44712905554914,53.01765728421088,71.38179114383848,
2026-09-20,24,6.893452243990211,36.333126080045844,45.77001888887089,53.298350401760125,71.68601369823067,
2026-09-20,25,4.89832565921175,36.13996475487587,45.51913125991254,52.60705536242849,71.07860921241732,
2026-09-20,26,8.772759612172308,37.297104632028265,46.893673560887564,54.84396057636493,73.29203826511984,
2026-09-20,27,6.911840816978348,36.47013410038796,45.75250561695324,53.04087909042406,71.37512744556712,
2026-09-20,28,6.873386469481787,36.59916202572335,46.252678400293135,54.03538966734759,72.55191094319184,
2026-09-20,29,13.664439127662781,40.01639339990974,48.969944839407674,56.481930883522516,74.64323079270727,
2026-09-20,30,9.25862833178806,39.037767321828774,48.565312313305185,56.19786298407157,74.78965561583257,
2026-09-20,31,7.5833883196109255,37.70834552261852,47.01435203409048,54.24398411949357,72.69105788915533,
2026-09-20,32,6.0109972174481925,36.828881835600505,46.03678914179861,52.9768595448188,71.38045979014987,
2026-09-20,33,11.366171022205961,41.64404974996272,51.10781525020332,58.59299695353162,77.32593202269578,
2026-09-20,34,2.974039499234536,31.54765188677893,40.48685198903692,47.40573278414667,65.26518897931487,
2026-09-20,35,-2.611343675399212,23.7702827518777,32.12164753350787,38.51770979960429,55.564578676902094,
2026-09-20,36,-9.463894372291314,17.038452810810362,25.298915318641164,31.435705108473268,48.09825429123781,
2026-09-20,37,-9.350659576878808,15.295107301236586,22.804336667853484,28.21653679899301,44.33193797266656,
2026-09-20,38,-18.523672333475552,8.788405615101196,16.940356242672777,22.632884164862897,38.869630471521866,
2026-09-20,39,-27.127866112373184,-0.3015954827638492,7.351550768242227,12.289731323108372,27.797890610368917,
2026-09-20,40,-38.80687290598715,-10.995653996705277,-2.8902374249207687,2.324106366750481,17.538690915933223,
2026-09-20,41,-36.419643340742056,-9.19809348104424,-1.0351184087641188,4.405586352659413,19.70055150156036,
2026-09-20,42,-44.92432227166337,-16.467933775021258,-8.36553321870674,-3.3695874202700433,11.600280202576908,
2026-09-20,43,-46.967799915139665,-18.81466417286369,-10.220558947690908,-4.505992068595914,10.538843283601068,
2026-09-20,44,-47.65495612248262,-18.146240564755743,-9.139286760341705,-3.097277372177088,12.25534737736152,
2026-09-20,45,-45.0093326881191,-16.971118424562093,-8.295969962947208,-2.4147662981567497,12.754758591083677,
2026-09-20,46,-42.64180553345542,-14.78251507006673,-6.03909378201619,0.008775084908517083,15.31113151764501,
2026-09-20,47,-41.52897210991868,-12.373403642500392,-3.487772818453801,2.5437702736831165,18.12112633961752,
2026-09-20,48,-41.163877994905384,-11.752508513795012,-2.5719104549475187,3.836514430500258,19.593981577356683,
2026-09-20,49,-42.2438671453693,-12.79083194100484,-3.6874976727980124,2.586869896964633,18.258572589251777,
2026-09-20,50,-43.68312101379762,-13.77756322998204,-4.503978973538175,1.9064123431709699,17.63195531201735,
2026-09-20,51,-44.1570955610294,-13.853144686645662,-4.512520672859455,1.9129383718352984,17.690660578765925,
2026-09-20,52,-45.733028669710194,-15.663566359450812,-6.242740318156493,0.31380468089629465,16.016815011505056,
2026-09-20,53,-46.96735602211252,-16.439213883497594,-6.85994562640005,-0.18195751889845502,15.581110211748737,
2026-09-20,54,-47.4048736507595,-16.97211284404176,-7.42013412172445,-0.7704018828889052,14.946378627784387,
2026-09-20,55,-47.52790711054087,-17.705488674462124,-8.29245576362403,-1.730573593734532,13.845804091179867,
2026-09-20,56,-46.980678795248274,-17.503725977041025,-8.180396656013116,-1.674106506698433,13.850163052278237,
2026-09-20,57,-48.88234942415009,-19.105923942800146,-9.621737441400223,-2.9722753478284,12.559330708826524,
2026-09-20,58,-46.97038766979856,-16.26369742343621,-6.745534625851551,-0.18649366622179064,15.57053139992016,
2026-09-20,59,-45.9326201284091,-14.826214689394163,-5.331684025634239,1.1378197794609206,16.98607562285798,
2026-09-20,60,-45.06551327195118,-14.93060007977027,-5.65248426649654,0.7007670542034918,16.383234161893043,
2026-09-20,61,-45.43173310885068,-14.65375631653044,-5.177018598665811,1.3348535077519506,17.16245455868912,
2026-09-20,62,-43.740443818204,-16.844142925011333,-8.000225845048776,-1.6527542563645174,13.522404887211728,
2026-09-20,63,-45.751593661992175,-15.189373692305432,-6.063852298427819,-0.015031447293519573,15.614657811183989,
2026-09-20,64,-46.2964748930201,-16.571615984384227,-7.695131507873317,-1.8554795779487407,13.536040343816339,
2026-09-20,65,-48.21387994990377,-17.523233280264552,-7.805145048744574,-0.9799270607969324,14.798726542415642,
2026-09-20,66,-44.211426082101326,-16.90461565581804,-8.06788143316384,-1.8125538145857676,13.383499055204638,
2026-09-20,67,-40.29167298760933,-14.514750449449256,-6.636812459615102,-1.3987906310995837,13.396002042281637,
2026-09-20,68,-32.54535243633832,-9.918661341955683,-2.9554441437695185,1.682442629509032,16.103367581345182,
2026-09-20,69,-34.15412516406263,-8.848819493066562,-1.2157840958607067,3.8585332553409035,18.8098614286605,
2026-09-20,70,-25.042272884522838,-1.573516865064848,5.502094003290603,10.265249303897539,25.22827050316601,
2026-09-20,71,3.43457821669557,26.353792645919867,33.50382975551876,38.92376169660941,55.343832078715444,
2026-09-20,72,30.828134413791773,49.47130614091947,56.11456311768596,62.02775665025718,79.14860503564816,
2026-09-20,73,10.048856287794067,35.19870360685845,43.41431558552854,50.04259879116652,67.54528331955018,
2026-09-20,74,35.72354450235578,58.298873156110794,66.02669116117318,72.83902461563271,91.16289068769973,
2026-09-20,75,52.73241107352199,75.21599372777393,82.79758229242734,89.68937131047325,108.8271038755492,
2026-09-20,76,65.22315651682729,92.83202039294707,101.06299808320671,108.14187865916317,128.8286390492014,
2026-09-20,77,54.795488646044774,79.52941545834318,87.23158595144432,93.9183480169804,113.48439556733811,
2026-09-20,78,59.385224074207784,87.3291551625824,96.02470258805374,103.60775616195765,124.23475827986346,
2026-09-20,79,70.07615974346005,93.4766654839069,100.98282848401288,107.8765352031818,127.99669196219526,
2026-09-20,80,78.06882339572364,95.2246446503506,101.371199859271,107.60058803792896,126.79552364812668,
2026-09-20,81,73.77701878130573,94.33400507752367,101.21516333629302,107.79898526541722,127.49843650353961,
2026-09-20,82,81.55154507562659,98.72715036122952,105.47678878088232,112.61147534214973,132.2580555074465,
2026-09-20,83,82.11622618800097,97.90346194057565,104.44210369619984,111.53907214892662,130.95698489204273,
2026-09-20,84,70.96411143308531,90.52576675470226,97.62724432427578,104.6589546964056,124.19079867938544,
2026-09-20,85,85.85559612796054,98.85579393347783,105.72820713418916,113.86277161831056,133.29341940525958,
2026-09-20,86,75.40492566638191,94.21937357278776,101.16152657970733,108.17377181678638,127.77862653376539,
2026-09-20,87,70.86333199476795,90.65348204463962,97.30255048264311,103.65081856393489,123.00409177579547,
2026-09-20,88,65.81874333247154,89.33961667820148,96.26387980837984,102.24454756753904,121.89855774545748,
2026-09-20,89,75.5478490288392,98.19617493681466,105.12112938053079,111.41545962172079,131.47506090492237,
2026-09-20,90,74.20421630721354,97.09435292183773,104.6711059816324,111.82283905653048,132.12959996533482,
2026-09-20,91,71.13965572075756,94.89327099934562,102.17766082229535,108.71023410029242,128.82966358716442,
2026-09-20,92,66.28579870569509,89.69297318844622,97.09209349722671,103.77295273490957,123.64825393089575,
2026-09-20,93,69.18321943456269,95.4131307878091,102.9281182420516,109.30662324997557,129.71969988630062,
2026-09-20,94,65.20757840204384,88.88411993501457,96.25301558319373,102.8251010112605,122.66258478858649,
2026-09-20,95,61.74178854697335,87.83581724366306,95.43330137372394,101.83520753860684,121.8795345587512,
2026-09-20,96,55.88837108306568,82.08672506556618,89.64416865886679,95.87761930350807,115.61046504754086,
